"id","debutYear","freq","City","State","Country","lat","long","csum"
4,2015,1,"Honolulu"," HI"," USA",21.304547,-157.855676,23
4,2016,0,"Honolulu"," HI"," USA",21.304547,-157.855676,23
4,2017,0,"Honolulu"," HI"," USA",21.304547,-157.855676,23
4,2018,1,"Honolulu"," HI"," USA",21.304547,-157.855676,24
4,2019,1,"Honolulu"," HI"," USA",21.304547,-157.855676,25
4,2020,0,"Honolulu"," HI"," USA",21.304547,-157.855676,25
15,1984,1,"Miami"," FL"," USA",25.7741728,-80.19362,11
15,1985,1,"Miami"," FL"," USA",25.7741728,-80.19362,12
15,1986,0,"Miami"," FL"," USA",25.7741728,-80.19362,12
15,1987,0,"Miami"," FL"," USA",25.7741728,-80.19362,12
15,1988,1,"Miami"," FL"," USA",25.7741728,-80.19362,13
15,1989,1,"Miami"," FL"," USA",25.7741728,-80.19362,14
15,1990,0,"Miami"," FL"," USA",25.7741728,-80.19362,14
15,1991,0,"Miami"," FL"," USA",25.7741728,-80.19362,14
15,1992,0,"Miami"," FL"," USA",25.7741728,-80.19362,14
15,1993,1,"Miami"," FL"," USA",25.7741728,-80.19362,15
15,1994,3,"Miami"," FL"," USA",25.7741728,-80.19362,18
15,1995,1,"Miami"," FL"," USA",25.7741728,-80.19362,19
15,1996,1,"Miami"," FL"," USA",25.7741728,-80.19362,20
15,1997,1,"Miami"," FL"," USA",25.7741728,-80.19362,21
15,1998,0,"Miami"," FL"," USA",25.7741728,-80.19362,21
15,1999,1,"Miami"," FL"," USA",25.7741728,-80.19362,22
15,2000,1,"Miami"," FL"," USA",25.7741728,-80.19362,23
15,2001,1,"Miami"," FL"," USA",25.7741728,-80.19362,24
15,2002,0,"Miami"," FL"," USA",25.7741728,-80.19362,24
15,2003,1,"Miami"," FL"," USA",25.7741728,-80.19362,25
15,2004,4,"Miami"," FL"," USA",25.7741728,-80.19362,29
15,2005,1,"Miami"," FL"," USA",25.7741728,-80.19362,30
15,2006,1,"Miami"," FL"," USA",25.7741728,-80.19362,31
15,2007,0,"Miami"," FL"," USA",25.7741728,-80.19362,31
15,2008,3,"Miami"," FL"," USA",25.7741728,-80.19362,34
15,2009,1,"Miami"," FL"," USA",25.7741728,-80.19362,35
15,2010,3,"Miami"," FL"," USA",25.7741728,-80.19362,38
15,2011,4,"Miami"," FL"," USA",25.7741728,-80.19362,42
15,2012,5,"Miami"," FL"," USA",25.7741728,-80.19362,47
15,2013,1,"Miami"," FL"," USA",25.7741728,-80.19362,48
15,2014,1,"Miami"," FL"," USA",25.7741728,-80.19362,49
15,2015,3,"Miami"," FL"," USA",25.7741728,-80.19362,52
15,2016,2,"Miami"," FL"," USA",25.7741728,-80.19362,54
15,2017,0,"Miami"," FL"," USA",25.7741728,-80.19362,54
15,2018,2,"Miami"," FL"," USA",25.7741728,-80.19362,56
15,2019,1,"Miami"," FL"," USA",25.7741728,-80.19362,57
15,2020,1,"Miami"," FL"," USA",25.7741728,-80.19362,58
23,2006,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,11
23,2007,2,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,13
23,2008,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,13
23,2009,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,14
23,2010,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,14
23,2011,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,15
23,2012,2,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,17
23,2013,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,18
23,2014,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,19
23,2015,1,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,20
23,2016,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,20
23,2017,2,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,22
23,2018,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,22
23,2019,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,22
23,2020,0,"Fort Lauderdale"," FL"," USA",26.1223084,-80.1433786,22
40,1999,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,11
40,2000,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,11
40,2001,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,11
40,2002,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,11
40,2003,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,12
40,2004,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,12
40,2005,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,12
40,2006,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,12
40,2007,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,13
40,2008,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,13
40,2009,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,14
40,2010,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,14
40,2011,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,14
40,2012,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,14
40,2013,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,14
40,2014,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,15
40,2015,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,16
40,2016,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,17
40,2017,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,17
40,2018,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,18
40,2019,1,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,19
40,2020,0,"West Palm Beach"," FL"," USA",26.715364,-80.0532942,19
46,2012,1,"Sarasota"," FL"," USA",27.3364347,-82.5306527,11
46,2013,1,"Sarasota"," FL"," USA",27.3364347,-82.5306527,12
46,2014,1,"Sarasota"," FL"," USA",27.3364347,-82.5306527,13
46,2015,0,"Sarasota"," FL"," USA",27.3364347,-82.5306527,13
46,2016,0,"Sarasota"," FL"," USA",27.3364347,-82.5306527,13
46,2017,1,"Sarasota"," FL"," USA",27.3364347,-82.5306527,14
46,2018,1,"Sarasota"," FL"," USA",27.3364347,-82.5306527,15
46,2019,0,"Sarasota"," FL"," USA",27.3364347,-82.5306527,15
46,2020,0,"Sarasota"," FL"," USA",27.3364347,-82.5306527,15
53,2018,1,"Corpus Christi"," TX"," USA",27.7477253,-97.4014129,11
53,2019,0,"Corpus Christi"," TX"," USA",27.7477253,-97.4014129,11
53,2020,1,"Corpus Christi"," TX"," USA",27.7477253,-97.4014129,12
56,2015,1,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,11
56,2016,1,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,12
56,2017,0,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,12
56,2018,0,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,12
56,2019,0,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,12
56,2020,1,"St. Petersburg"," FL"," USA",27.7703796,-82.6695085,13
64,1981,2,"Tampa"," FL"," USA",27.9477595,-82.458444,11
64,1982,0,"Tampa"," FL"," USA",27.9477595,-82.458444,11
64,1983,0,"Tampa"," FL"," USA",27.9477595,-82.458444,11
64,1984,1,"Tampa"," FL"," USA",27.9477595,-82.458444,12
64,1985,2,"Tampa"," FL"," USA",27.9477595,-82.458444,14
64,1986,2,"Tampa"," FL"," USA",27.9477595,-82.458444,16
64,1987,3,"Tampa"," FL"," USA",27.9477595,-82.458444,19
64,1988,3,"Tampa"," FL"," USA",27.9477595,-82.458444,22
64,1989,0,"Tampa"," FL"," USA",27.9477595,-82.458444,22
64,1990,2,"Tampa"," FL"," USA",27.9477595,-82.458444,24
64,1991,3,"Tampa"," FL"," USA",27.9477595,-82.458444,27
64,1992,1,"Tampa"," FL"," USA",27.9477595,-82.458444,28
64,1993,1,"Tampa"," FL"," USA",27.9477595,-82.458444,29
64,1994,1,"Tampa"," FL"," USA",27.9477595,-82.458444,30
64,1995,2,"Tampa"," FL"," USA",27.9477595,-82.458444,32
64,1996,0,"Tampa"," FL"," USA",27.9477595,-82.458444,32
64,1997,1,"Tampa"," FL"," USA",27.9477595,-82.458444,33
64,1998,0,"Tampa"," FL"," USA",27.9477595,-82.458444,33
64,1999,0,"Tampa"," FL"," USA",27.9477595,-82.458444,33
64,2000,1,"Tampa"," FL"," USA",27.9477595,-82.458444,34
64,2001,1,"Tampa"," FL"," USA",27.9477595,-82.458444,35
64,2002,3,"Tampa"," FL"," USA",27.9477595,-82.458444,38
64,2003,0,"Tampa"," FL"," USA",27.9477595,-82.458444,38
64,2004,2,"Tampa"," FL"," USA",27.9477595,-82.458444,40
64,2005,2,"Tampa"," FL"," USA",27.9477595,-82.458444,42
64,2006,0,"Tampa"," FL"," USA",27.9477595,-82.458444,42
64,2007,1,"Tampa"," FL"," USA",27.9477595,-82.458444,43
64,2008,3,"Tampa"," FL"," USA",27.9477595,-82.458444,46
64,2009,1,"Tampa"," FL"," USA",27.9477595,-82.458444,47
64,2010,0,"Tampa"," FL"," USA",27.9477595,-82.458444,47
64,2011,2,"Tampa"," FL"," USA",27.9477595,-82.458444,49
64,2012,1,"Tampa"," FL"," USA",27.9477595,-82.458444,50
64,2013,0,"Tampa"," FL"," USA",27.9477595,-82.458444,50
64,2014,0,"Tampa"," FL"," USA",27.9477595,-82.458444,50
64,2015,4,"Tampa"," FL"," USA",27.9477595,-82.458444,54
64,2016,0,"Tampa"," FL"," USA",27.9477595,-82.458444,54
64,2017,3,"Tampa"," FL"," USA",27.9477595,-82.458444,57
64,2018,3,"Tampa"," FL"," USA",27.9477595,-82.458444,60
64,2019,2,"Tampa"," FL"," USA",27.9477595,-82.458444,62
64,2020,0,"Tampa"," FL"," USA",27.9477595,-82.458444,62
70,2016,2,"Lakeland"," FL"," USA",28.0394654,-81.9498042,12
70,2017,1,"Lakeland"," FL"," USA",28.0394654,-81.9498042,13
70,2018,0,"Lakeland"," FL"," USA",28.0394654,-81.9498042,13
70,2019,0,"Lakeland"," FL"," USA",28.0394654,-81.9498042,13
70,2020,0,"Lakeland"," FL"," USA",28.0394654,-81.9498042,13
85,2007,1,"Orlando"," FL"," USA",28.5421109,-81.3790304,11
85,2008,0,"Orlando"," FL"," USA",28.5421109,-81.3790304,11
85,2009,0,"Orlando"," FL"," USA",28.5421109,-81.3790304,11
85,2010,0,"Orlando"," FL"," USA",28.5421109,-81.3790304,11
85,2011,1,"Orlando"," FL"," USA",28.5421109,-81.3790304,12
85,2012,1,"Orlando"," FL"," USA",28.5421109,-81.3790304,13
85,2013,2,"Orlando"," FL"," USA",28.5421109,-81.3790304,15
85,2014,0,"Orlando"," FL"," USA",28.5421109,-81.3790304,15
85,2015,2,"Orlando"," FL"," USA",28.5421109,-81.3790304,17
85,2016,3,"Orlando"," FL"," USA",28.5421109,-81.3790304,20
85,2017,1,"Orlando"," FL"," USA",28.5421109,-81.3790304,21
85,2018,0,"Orlando"," FL"," USA",28.5421109,-81.3790304,21
85,2019,2,"Orlando"," FL"," USA",28.5421109,-81.3790304,23
85,2020,2,"Orlando"," FL"," USA",28.5421109,-81.3790304,25
115,1996,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,11
115,1997,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,11
115,1998,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,11
115,1999,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,11
115,2000,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,12
115,2001,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,12
115,2002,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,13
115,2003,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,13
115,2004,3,"San Antonio"," TX"," USA",29.4246002,-98.4951405,16
115,2005,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,16
115,2006,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,17
115,2007,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,17
115,2008,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,17
115,2009,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,18
115,2010,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,18
115,2011,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,19
115,2012,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,20
115,2013,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,21
115,2014,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,21
115,2015,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,21
115,2016,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,21
115,2017,1,"San Antonio"," TX"," USA",29.4246002,-98.4951405,22
115,2018,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,22
115,2019,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,22
115,2020,0,"San Antonio"," TX"," USA",29.4246002,-98.4951405,22
125,2007,1,"Gainesville"," GA"," USA",29.6519684,-82.3249846,11
125,2007,1,"Gainesville"," FL"," USA",29.6519684,-82.3249846,12
125,2008,1,"Gainesville"," GA"," USA",29.6519684,-82.3249846,13
125,2008,1,"Gainesville"," FL"," USA",29.6519684,-82.3249846,14
125,2009,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,14
125,2009,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,14
125,2010,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,14
125,2010,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,14
125,2011,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,14
125,2011,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,14
125,2012,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,14
125,2012,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,14
125,2013,1,"Gainesville"," GA"," USA",29.6519684,-82.3249846,15
125,2013,1,"Gainesville"," FL"," USA",29.6519684,-82.3249846,16
125,2014,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,16
125,2014,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,16
125,2015,2,"Gainesville"," GA"," USA",29.6519684,-82.3249846,18
125,2015,2,"Gainesville"," FL"," USA",29.6519684,-82.3249846,20
125,2016,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,20
125,2016,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,20
125,2017,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,20
125,2017,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,20
125,2018,1,"Gainesville"," GA"," USA",29.6519684,-82.3249846,21
125,2018,1,"Gainesville"," FL"," USA",29.6519684,-82.3249846,22
125,2019,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,22
125,2019,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,22
125,2020,0,"Gainesville"," GA"," USA",29.6519684,-82.3249846,22
125,2020,0,"Gainesville"," FL"," USA",29.6519684,-82.3249846,22
133,1981,2,"Houston"," TX"," USA",29.7589382,-95.3676974,12
133,1982,1,"Houston"," TX"," USA",29.7589382,-95.3676974,13
133,1983,2,"Houston"," TX"," USA",29.7589382,-95.3676974,15
133,1984,3,"Houston"," TX"," USA",29.7589382,-95.3676974,18
133,1985,0,"Houston"," TX"," USA",29.7589382,-95.3676974,18
133,1986,1,"Houston"," TX"," USA",29.7589382,-95.3676974,19
133,1987,1,"Houston"," TX"," USA",29.7589382,-95.3676974,20
133,1988,1,"Houston"," TX"," USA",29.7589382,-95.3676974,21
133,1989,4,"Houston"," TX"," USA",29.7589382,-95.3676974,25
133,1990,1,"Houston"," TX"," USA",29.7589382,-95.3676974,26
133,1991,3,"Houston"," TX"," USA",29.7589382,-95.3676974,29
133,1992,3,"Houston"," TX"," USA",29.7589382,-95.3676974,32
133,1993,2,"Houston"," TX"," USA",29.7589382,-95.3676974,34
133,1994,0,"Houston"," TX"," USA",29.7589382,-95.3676974,34
133,1995,3,"Houston"," TX"," USA",29.7589382,-95.3676974,37
133,1996,1,"Houston"," TX"," USA",29.7589382,-95.3676974,38
133,1997,1,"Houston"," TX"," USA",29.7589382,-95.3676974,39
133,1998,2,"Houston"," TX"," USA",29.7589382,-95.3676974,41
133,1999,6,"Houston"," TX"," USA",29.7589382,-95.3676974,47
133,2000,3,"Houston"," TX"," USA",29.7589382,-95.3676974,50
133,2001,2,"Houston"," TX"," USA",29.7589382,-95.3676974,52
133,2002,3,"Houston"," TX"," USA",29.7589382,-95.3676974,55
133,2003,3,"Houston"," TX"," USA",29.7589382,-95.3676974,58
133,2004,4,"Houston"," TX"," USA",29.7589382,-95.3676974,62
133,2005,1,"Houston"," TX"," USA",29.7589382,-95.3676974,63
133,2006,7,"Houston"," TX"," USA",29.7589382,-95.3676974,70
133,2007,2,"Houston"," TX"," USA",29.7589382,-95.3676974,72
133,2008,7,"Houston"," TX"," USA",29.7589382,-95.3676974,79
133,2009,3,"Houston"," TX"," USA",29.7589382,-95.3676974,82
133,2010,4,"Houston"," TX"," USA",29.7589382,-95.3676974,86
133,2011,4,"Houston"," TX"," USA",29.7589382,-95.3676974,90
133,2012,3,"Houston"," TX"," USA",29.7589382,-95.3676974,93
133,2013,2,"Houston"," TX"," USA",29.7589382,-95.3676974,95
133,2014,2,"Houston"," TX"," USA",29.7589382,-95.3676974,97
133,2015,5,"Houston"," TX"," USA",29.7589382,-95.3676974,102
133,2016,2,"Houston"," TX"," USA",29.7589382,-95.3676974,104
133,2017,1,"Houston"," TX"," USA",29.7589382,-95.3676974,105
133,2018,4,"Houston"," TX"," USA",29.7589382,-95.3676974,109
133,2019,3,"Houston"," TX"," USA",29.7589382,-95.3676974,112
133,2020,1,"Houston"," TX"," USA",29.7589382,-95.3676974,113
143,2007,1,"La Grange"," TX"," USA",29.9080038,-96.8730449,11
143,2007,1,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2008,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2008,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2009,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2009,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2010,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2010,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2011,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2011,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2012,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2012,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2013,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2013,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2014,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2014,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2015,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2015,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2016,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2016,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2017,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2017,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2018,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2018,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2019,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2019,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
143,2020,0,"La Grange"," TX"," USA",29.9080038,-96.8730449,12
143,2020,0,"La Grange"," GA"," USA",29.9080038,-96.8730449,12
145,1989,3,"New Orleans"," LA"," USA",29.9499323,-90.0701156,11
145,1990,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,11
145,1991,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,12
145,1992,2,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1993,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1994,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1995,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1996,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1997,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,14
145,1998,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,15
145,1999,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,16
145,2000,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,17
145,2001,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,17
145,2002,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,17
145,2003,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,17
145,2004,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,18
145,2005,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,18
145,2006,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,19
145,2007,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,19
145,2008,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,19
145,2009,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,19
145,2010,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,19
145,2011,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,20
145,2012,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,20
145,2013,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,20
145,2014,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,20
145,2015,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,20
145,2016,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,21
145,2017,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,21
145,2018,1,"New Orleans"," LA"," USA",29.9499323,-90.0701156,22
145,2019,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,22
145,2020,0,"New Orleans"," LA"," USA",29.9499323,-90.0701156,22
154,2008,1,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2009,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2010,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2011,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2012,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2013,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2014,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2015,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2016,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2017,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2018,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2019,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
154,2020,0,"Beaumont"," TX"," USA",30.0860459,-94.1018461,11
167,2008,1,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2009,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2010,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2011,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2012,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2013,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2014,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,11
167,2015,1,"Lafayette"," LA"," USA",30.2240897,-92.0198427,12
167,2016,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,12
167,2017,1,"Lafayette"," LA"," USA",30.2240897,-92.0198427,13
167,2018,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,13
167,2019,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,13
167,2020,0,"Lafayette"," LA"," USA",30.2240897,-92.0198427,13
173,2000,1,"Austin"," TX"," USA",30.2711286,-97.7436995,11
173,2001,0,"Austin"," TX"," USA",30.2711286,-97.7436995,11
173,2002,0,"Austin"," TX"," USA",30.2711286,-97.7436995,11
173,2003,1,"Austin"," TX"," USA",30.2711286,-97.7436995,12
173,2004,0,"Austin"," TX"," USA",30.2711286,-97.7436995,12
173,2005,3,"Austin"," TX"," USA",30.2711286,-97.7436995,15
173,2006,1,"Austin"," TX"," USA",30.2711286,-97.7436995,16
173,2007,4,"Austin"," TX"," USA",30.2711286,-97.7436995,20
173,2008,1,"Austin"," TX"," USA",30.2711286,-97.7436995,21
173,2009,0,"Austin"," TX"," USA",30.2711286,-97.7436995,21
173,2010,0,"Austin"," TX"," USA",30.2711286,-97.7436995,21
173,2011,1,"Austin"," TX"," USA",30.2711286,-97.7436995,22
173,2012,1,"Austin"," TX"," USA",30.2711286,-97.7436995,23
173,2013,1,"Austin"," TX"," USA",30.2711286,-97.7436995,24
173,2014,0,"Austin"," TX"," USA",30.2711286,-97.7436995,24
173,2015,1,"Austin"," TX"," USA",30.2711286,-97.7436995,25
173,2016,0,"Austin"," TX"," USA",30.2711286,-97.7436995,25
173,2017,1,"Austin"," TX"," USA",30.2711286,-97.7436995,26
173,2018,1,"Austin"," TX"," USA",30.2711286,-97.7436995,27
